PIB_diff,Inflacion,Desempleo
0.7465246681031635,0.00952136061403462,0.24395397128280172
0.269661708573055,0.7299394404995778,0.00039885092736706326
0.5055430521859606,0.028299752039279404,0.46615719577475995
